Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity
9acf66d589a88f90f3d3db30edd01e60_aug0,0,1,1,1,0,0,0,0,0,1,0,0,0.28
9acf66d589a88f90f3d3db30edd01e60_aug1,0,1,1,1,0,0,0,0,0,1,0,0,0.28
9acf66d589a88f90f3d3db30edd01e60_aug2,0,1,1,1,0,0,0,0,0,1,0,0,0.28
9acf66d589a88f90f3d3db30edd01e60_aug3,0,1,1,1,0,0,0,0,0,1,0,0,0.28
9acf66d589a88f90f3d3db30edd01e60_aug4,0,1,1,1,0,0,0,0,0,1,0,0,0.28
9ad900651fcab6c1202e595e5369a54e,0,1,1,1,0,1,0,0,0,0,0,0,0.53
9ad900651fcab6c1202e595e5369a54e_aug0,0,1,1,1,0,1,0,0,0,0,0,0,0.53
9ad900651fcab6c1202e595e5369a54e_aug1,0,1,1,1,0,1,0,0,0,0,0,0,0.53
9ad900651fcab6c1202e595e5369a54e_aug2,0,1,1,1,0,1,0,0,0,0,0,0,0.53
9ad900651fcab6c1202e595e5369a54e_aug3,0,1,1,1,0,1,0,0,0,0,0,0,0.53
9ad900651fcab6c1202e595e5369a54e_aug4,0,1,1,1,0,1,0,0,0,0,0,0,0.53
9ae0f1649061259be4437c41e9ccd214,0,1,1,1,0,1,0,0,0,0,0,0,0.87
9ae0f1649061259be4437c41e9ccd214_aug0,0,1,1,1,0,1,0,0,0,0,0,0,0.87
9ae0f1649061259be4437c41e9ccd214_aug1,0,1,1,1,0,1,0,0,0,0,0,0,0.87
9ae0f1649061259be4437c41e9ccd214_aug2,0,1,1,1,0,1,0,0,0,0,0,0,0.87
9ae0f1649061259be4437c41e9ccd214_aug3,0,1,1,1,0,1,0,0,0,0,0,0,0.87
9ae0f1649061259be4437c41e9ccd214_aug4,0,1,1,1,0,1,0,0,0,0,0,0,0.87
9ae1e9239133713ccee70b2257fc3b1a,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9ae1e9239133713ccee70b2257fc3b1a_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9ae1e9239133713ccee70b2257fc3b1a_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9ae1e9239133713ccee70b2257fc3b1a_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9ae1e9239133713ccee70b2257fc3b1a_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9ae1e9239133713ccee70b2257fc3b1a_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9aeb994590aa4f449357e930d5fa083c,0,1,1,1,0,0,0,0,0,0,0,0,0.68
9aeb994590aa4f449357e930d5fa083c_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.68
9aeb994590aa4f449357e930d5fa083c_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.68
9aeb994590aa4f449357e930d5fa083c_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.68
9aeb994590aa4f449357e930d5fa083c_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.68
9aeb994590aa4f449357e930d5fa083c_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.68
9af7d8aa5d6af7e19e03fb598ef21d21,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9af7d8aa5d6af7e19e03fb598ef21d21_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9af7d8aa5d6af7e19e03fb598ef21d21_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9af7d8aa5d6af7e19e03fb598ef21d21_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9af7d8aa5d6af7e19e03fb598ef21d21_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9af7d8aa5d6af7e19e03fb598ef21d21_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9af9d8ee37fb3cf002a8b8c60b7e02de,0,1,1,1,0,1,0,0,0,0,0,0,0.34
9af9d8ee37fb3cf002a8b8c60b7e02de_aug0,0,1,1,1,0,1,0,0,0,0,0,0,0.34
9af9d8ee37fb3cf002a8b8c60b7e02de_aug1,0,1,1,1,0,1,0,0,0,0,0,0,0.34
9af9d8ee37fb3cf002a8b8c60b7e02de_aug2,0,1,1,1,0,1,0,0,0,0,0,0,0.34
9af9d8ee37fb3cf002a8b8c60b7e02de_aug3,0,1,1,1,0,1,0,0,0,0,0,0,0.34
9af9d8ee37fb3cf002a8b8c60b7e02de_aug4,0,1,1,1,0,1,0,0,0,0,0,0,0.34
9afcbe30dca47d1a26f7121fd5c6ac54,0,1,1,1,0,0,0,0,0,0,0,0,0.36
9afcbe30dca47d1a26f7121fd5c6ac54_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.36
9afcbe30dca47d1a26f7121fd5c6ac54_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.36
9afcbe30dca47d1a26f7121fd5c6ac54_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.36
9afcbe30dca47d1a26f7121fd5c6ac54_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.36
9afcbe30dca47d1a26f7121fd5c6ac54_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.36
9b15d2bac797258bf2e5a61606c4fa5d,0,0,0,1,0,0,1,0,0,0,0,0,0.23
9b15d2bac797258bf2e5a61606c4fa5d_aug0,0,0,0,1,0,0,1,0,0,0,0,0,0.23
9b15d2bac797258bf2e5a61606c4fa5d_aug1,0,0,0,1,0,0,1,0,0,0,0,0,0.23
9b15d2bac797258bf2e5a61606c4fa5d_aug2,0,0,0,1,0,0,1,0,0,0,0,0,0.23
9b15d2bac797258bf2e5a61606c4fa5d_aug3,0,0,0,1,0,0,1,0,0,0,0,0,0.23
9b15d2bac797258bf2e5a61606c4fa5d_aug4,0,0,0,1,0,0,1,0,0,0,0,0,0.23
9b1628a8f18903014c86050913554229,0,1,1,0,0,0,0,0,0,0,0,0,0.03
9b1628a8f18903014c86050913554229_aug0,0,1,1,0,0,0,0,0,0,0,0,0,0.03
9b1628a8f18903014c86050913554229_aug1,0,1,1,0,0,0,0,0,0,0,0,0,0.03
9b1628a8f18903014c86050913554229_aug2,0,1,1,0,0,0,0,0,0,0,0,0,0.03
9b1628a8f18903014c86050913554229_aug3,0,1,1,0,0,0,0,0,0,0,0,0,0.03
9b1628a8f18903014c86050913554229_aug4,0,1,1,0,0,0,0,0,0,0,0,0,0.03
9b2422f20ca14b3babb433c09cbe8549,0,1,1,1,0,0,0,0,0,0,0,0,0.13
9b2422f20ca14b3babb433c09cbe8549_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.13
9b2422f20ca14b3babb433c09cbe8549_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.13
9b2422f20ca14b3babb433c09cbe8549_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.13
9b2422f20ca14b3babb433c09cbe8549_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.13
9b2422f20ca14b3babb433c09cbe8549_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.13
9b246ae6872e01134f6deaf39ec7442d,0,1,1,1,0,0,0,0,0,0,0,0,0.61
9b246ae6872e01134f6deaf39ec7442d_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.61
9b246ae6872e01134f6deaf39ec7442d_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.61
9b246ae6872e01134f6deaf39ec7442d_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.61
9b246ae6872e01134f6deaf39ec7442d_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.61
9b246ae6872e01134f6deaf39ec7442d_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.61
9b2af98ed94e22ae2229c8644a2cd1ee,0,1,1,1,0,0,0,0,0,0,0,0,0.71
9b2af98ed94e22ae2229c8644a2cd1ee_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.71
9b2af98ed94e22ae2229c8644a2cd1ee_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.71
9b2af98ed94e22ae2229c8644a2cd1ee_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.71
9b2af98ed94e22ae2229c8644a2cd1ee_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.71
9b2af98ed94e22ae2229c8644a2cd1ee_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.71
9b30bb7842f63d6ed0d15689a4e45f3e,0,1,1,1,0,0,0,0,1,1,0,0,0.53
9b30bb7842f63d6ed0d15689a4e45f3e_aug0,0,1,1,1,0,0,0,0,1,1,0,0,0.53
9b30bb7842f63d6ed0d15689a4e45f3e_aug1,0,1,1,1,0,0,0,0,1,1,0,0,0.53
9b30bb7842f63d6ed0d15689a4e45f3e_aug2,0,1,1,1,0,0,0,0,1,1,0,0,0.53
9b30bb7842f63d6ed0d15689a4e45f3e_aug3,0,1,1,1,0,0,0,0,1,1,0,0,0.53
9b30bb7842f63d6ed0d15689a4e45f3e_aug4,0,1,1,1,0,0,0,0,1,1,0,0,0.53
9b3267c1652691240d78b7b3d072baf3,0,1,1,1,0,0,0,0,0,0,0,0,0.22
9b3267c1652691240d78b7b3d072baf3_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.22
9b3267c1652691240d78b7b3d072baf3_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.22
9b3267c1652691240d78b7b3d072baf3_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.22
9b3267c1652691240d78b7b3d072baf3_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.22
9b3267c1652691240d78b7b3d072baf3_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.22
9b3adf78f016e0e6d899f2e91f3e71d7,0,1,1,1,0,0,0,0,0,0,0,0,0.02
9b3adf78f016e0e6d899f2e91f3e71d7_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.02
9b3adf78f016e0e6d899f2e91f3e71d7_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.02
9b3adf78f016e0e6d899f2e91f3e71d7_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.02
9b3adf78f016e0e6d899f2e91f3e71d7_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.02
9b3adf78f016e0e6d899f2e91f3e71d7_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.02
9b3bbad654ee0b192efbeada240bfcec,0,1,1,1,0,0,0,0,1,1,0,0,0.31
9b3bbad654ee0b192efbeada240bfcec_aug0,0,1,1,1,0,0,0,0,1,1,0,0,0.31
9b3bbad654ee0b192efbeada240bfcec_aug1,0,1,1,1,0,0,0,0,1,1,0,0,0.31
9b3bbad654ee0b192efbeada240bfcec_aug2,0,1,1,1,0,0,0,0,1,1,0,0,0.31
9b3bbad654ee0b192efbeada240bfcec_aug3,0,1,1,1,0,0,0,0,1,1,0,0,0.31
9b3bbad654ee0b192efbeada240bfcec_aug4,0,1,1,1,0,0,0,0,1,1,0,0,0.31
9b45570e3082d0e9303f5dab2783eeec,0,1,1,1,0,0,0,0,0,1,0,0,0.44
9b45570e3082d0e9303f5dab2783eeec_aug0,0,1,1,1,0,0,0,0,0,1,0,0,0.44
9b45570e3082d0e9303f5dab2783eeec_aug1,0,1,1,1,0,0,0,0,0,1,0,0,0.44
9b45570e3082d0e9303f5dab2783eeec_aug2,0,1,1,1,0,0,0,0,0,1,0,0,0.44
9b45570e3082d0e9303f5dab2783eeec_aug3,0,1,1,1,0,0,0,0,0,1,0,0,0.44
9b45570e3082d0e9303f5dab2783eeec_aug4,0,1,1,1,0,0,0,0,0,1,0,0,0.44
9b6bf16267113bf7bec76f4f56593c51,0,1,1,1,0,0,0,0,0,0,0,0,0.06
9b6bf16267113bf7bec76f4f56593c51_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.06
9b6bf16267113bf7bec76f4f56593c51_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.06
9b6bf16267113bf7bec76f4f56593c51_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.06
9b6bf16267113bf7bec76f4f56593c51_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.06
9b6bf16267113bf7bec76f4f56593c51_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.06
9b6bf70995dd99531557a36f34b4cd51,0,1,1,1,0,0,0,0,0,0,0,0,0.58
9b6bf70995dd99531557a36f34b4cd51_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.58
9b6bf70995dd99531557a36f34b4cd51_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.58
9b6bf70995dd99531557a36f34b4cd51_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.58
9b6bf70995dd99531557a36f34b4cd51_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.58
9b6bf70995dd99531557a36f34b4cd51_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.58
9b7248a70a5b25b8356137734842146e,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9b7248a70a5b25b8356137734842146e_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9b7248a70a5b25b8356137734842146e_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9b7248a70a5b25b8356137734842146e_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9b7248a70a5b25b8356137734842146e_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9b7248a70a5b25b8356137734842146e_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9b7799408415481f93a5c383526ae28e,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9b7799408415481f93a5c383526ae28e_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9b7799408415481f93a5c383526ae28e_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9b7799408415481f93a5c383526ae28e_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9b7799408415481f93a5c383526ae28e_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9b7799408415481f93a5c383526ae28e_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9b94a30a7a5611f00cce95949e570ad3,0,0,1,1,0,0,0,0,1,1,0,1,0.52
9b94a30a7a5611f00cce95949e570ad3_aug0,0,0,1,1,0,0,0,0,1,1,0,1,0.52
9b94a30a7a5611f00cce95949e570ad3_aug1,0,0,1,1,0,0,0,0,1,1,0,1,0.52
9b94a30a7a5611f00cce95949e570ad3_aug2,0,0,1,1,0,0,0,0,1,1,0,1,0.52
9b94a30a7a5611f00cce95949e570ad3_aug3,0,0,1,1,0,0,0,0,1,1,0,1,0.52
9b94a30a7a5611f00cce95949e570ad3_aug4,0,0,1,1,0,0,0,0,1,1,0,1,0.52
9b968a0678a480ba9ff6a6872c4f258e,0,1,1,1,0,0,0,0,0,0,0,0,1.0
9b968a0678a480ba9ff6a6872c4f258e_aug0,0,1,1,1,0,0,0,0,0,0,0,0,1.0
9b968a0678a480ba9ff6a6872c4f258e_aug1,0,1,1,1,0,0,0,0,0,0,0,0,1.0
9b968a0678a480ba9ff6a6872c4f258e_aug2,0,1,1,1,0,0,0,0,0,0,0,0,1.0
9b968a0678a480ba9ff6a6872c4f258e_aug3,0,1,1,1,0,0,0,0,0,0,0,0,1.0
9b968a0678a480ba9ff6a6872c4f258e_aug4,0,1,1,1,0,0,0,0,0,0,0,0,1.0
9ba38b3d6b61dc8e024b8e8d727f06b7,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9ba38b3d6b61dc8e024b8e8d727f06b7_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9ba38b3d6b61dc8e024b8e8d727f06b7_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9ba38b3d6b61dc8e024b8e8d727f06b7_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9ba38b3d6b61dc8e024b8e8d727f06b7_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9ba38b3d6b61dc8e024b8e8d727f06b7_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bab64151757658e5f8d95f78161a052,0,1,1,0,0,0,0,0,0,0,0,0,0.37
9bab64151757658e5f8d95f78161a052_aug0,0,1,1,0,0,0,0,0,0,0,0,0,0.37
9bab64151757658e5f8d95f78161a052_aug1,0,1,1,0,0,0,0,0,0,0,0,0,0.37
9bab64151757658e5f8d95f78161a052_aug2,0,1,1,0,0,0,0,0,0,0,0,0,0.37
9bab64151757658e5f8d95f78161a052_aug3,0,1,1,0,0,0,0,0,0,0,0,0,0.37
9bab64151757658e5f8d95f78161a052_aug4,0,1,1,0,0,0,0,0,0,0,0,0,0.37
9bafd3e42b378206559029f8270259f1,0,0,1,1,0,0,0,0,1,0,0,1,0.28
9bafd3e42b378206559029f8270259f1_aug0,0,0,1,1,0,0,0,0,1,0,0,1,0.28
9bafd3e42b378206559029f8270259f1_aug1,0,0,1,1,0,0,0,0,1,0,0,1,0.28
9bafd3e42b378206559029f8270259f1_aug2,0,0,1,1,0,0,0,0,1,0,0,1,0.28
9bafd3e42b378206559029f8270259f1_aug3,0,0,1,1,0,0,0,0,1,0,0,1,0.28
9bafd3e42b378206559029f8270259f1_aug4,0,0,1,1,0,0,0,0,1,0,0,1,0.28
9bb1c4e19070066815cafb1750885f40,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9bb1c4e19070066815cafb1750885f40_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9bb1c4e19070066815cafb1750885f40_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9bb1c4e19070066815cafb1750885f40_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9bb1c4e19070066815cafb1750885f40_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9bb1c4e19070066815cafb1750885f40_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.32
9bb26fdf20888caf54957e8c7e7bd3c8,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bb26fdf20888caf54957e8c7e7bd3c8_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bb26fdf20888caf54957e8c7e7bd3c8_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bb26fdf20888caf54957e8c7e7bd3c8_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bb26fdf20888caf54957e8c7e7bd3c8_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bb26fdf20888caf54957e8c7e7bd3c8_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bba05043428abfe43e858a72e2e6e05,0,1,1,1,0,0,0,0,0,0,0,0,0.35
9bba05043428abfe43e858a72e2e6e05_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.35
9bba05043428abfe43e858a72e2e6e05_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.35
9bba05043428abfe43e858a72e2e6e05_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.35
9bba05043428abfe43e858a72e2e6e05_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.35
9bba05043428abfe43e858a72e2e6e05_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.35
9bcd74cc245136af1cb7792830a874d8,0,0,1,0,0,0,1,0,1,0,0,0,0.91
9bcd74cc245136af1cb7792830a874d8_aug0,0,0,1,0,0,0,1,0,1,0,0,0,0.91
9bcd74cc245136af1cb7792830a874d8_aug1,0,0,1,0,0,0,1,0,1,0,0,0,0.91
9bcd74cc245136af1cb7792830a874d8_aug2,0,0,1,0,0,0,1,0,1,0,0,0,0.91
9bcd74cc245136af1cb7792830a874d8_aug3,0,0,1,0,0,0,1,0,1,0,0,0,0.91
9bcd74cc245136af1cb7792830a874d8_aug4,0,0,1,0,0,0,1,0,1,0,0,0,0.91
9bcfb2e0da43774c0c48aef2d6bc027a,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bcfb2e0da43774c0c48aef2d6bc027a_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bcfb2e0da43774c0c48aef2d6bc027a_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bcfb2e0da43774c0c48aef2d6bc027a_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bcfb2e0da43774c0c48aef2d6bc027a_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bcfb2e0da43774c0c48aef2d6bc027a_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bd1b196a220a4293d3cc5c3e827631b,0,1,1,1,0,0,1,0,0,0,0,0,0.32
9bd1b196a220a4293d3cc5c3e827631b_aug0,0,1,1,1,0,0,1,0,0,0,0,0,0.32
9bd1b196a220a4293d3cc5c3e827631b_aug1,0,1,1,1,0,0,1,0,0,0,0,0,0.32
9bd1b196a220a4293d3cc5c3e827631b_aug2,0,1,1,1,0,0,1,0,0,0,0,0,0.32
9bd1b196a220a4293d3cc5c3e827631b_aug3,0,1,1,1,0,0,1,0,0,0,0,0,0.32
9bd1b196a220a4293d3cc5c3e827631b_aug4,0,1,1,1,0,0,1,0,0,0,0,0,0.32
9bd2e9de14f08a2804992c22e4fbd5c1,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bd2e9de14f08a2804992c22e4fbd5c1_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bd2e9de14f08a2804992c22e4fbd5c1_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bd2e9de14f08a2804992c22e4fbd5c1_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bd2e9de14f08a2804992c22e4fbd5c1_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bd2e9de14f08a2804992c22e4fbd5c1_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bd81eadfe0f99f7cae970eae362c2fa,0,1,1,1,0,0,0,0,0,0,1,0,0.12
9bd81eadfe0f99f7cae970eae362c2fa_aug0,0,1,1,1,0,0,0,0,0,0,1,0,0.12
9bd81eadfe0f99f7cae970eae362c2fa_aug1,0,1,1,1,0,0,0,0,0,0,1,0,0.12
9bd81eadfe0f99f7cae970eae362c2fa_aug2,0,1,1,1,0,0,0,0,0,0,1,0,0.12
9bd81eadfe0f99f7cae970eae362c2fa_aug3,0,1,1,1,0,0,0,0,0,0,1,0,0.12
9bd81eadfe0f99f7cae970eae362c2fa_aug4,0,1,1,1,0,0,0,0,0,0,1,0,0.12
9bdb4651fe37464f0676efb6a2a5ec20,0,1,1,1,0,0,0,0,0,0,0,0,0.17
9bdb4651fe37464f0676efb6a2a5ec20_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.17
9bdb4651fe37464f0676efb6a2a5ec20_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.17
9bdb4651fe37464f0676efb6a2a5ec20_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.17
9bdb4651fe37464f0676efb6a2a5ec20_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.17
9bdb4651fe37464f0676efb6a2a5ec20_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.17
9bdc07db9f39b5a6da5c0e8388718673,0,1,1,0,0,0,1,0,0,1,0,0,0.34
9bdc07db9f39b5a6da5c0e8388718673_aug0,0,1,1,0,0,0,1,0,0,1,0,0,0.34
9bdc07db9f39b5a6da5c0e8388718673_aug1,0,1,1,0,0,0,1,0,0,1,0,0,0.34
9bdc07db9f39b5a6da5c0e8388718673_aug2,0,1,1,0,0,0,1,0,0,1,0,0,0.34
9bdc07db9f39b5a6da5c0e8388718673_aug3,0,1,1,0,0,0,1,0,0,1,0,0,0.34
9bdc07db9f39b5a6da5c0e8388718673_aug4,0,1,1,0,0,0,1,0,0,1,0,0,0.34
9be8ed600bb90c274dd0e46fcd0436c5,0,1,1,1,0,0,0,0,0,0,0,0,0.28
9be8ed600bb90c274dd0e46fcd0436c5_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.28
9be8ed600bb90c274dd0e46fcd0436c5_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.28
9be8ed600bb90c274dd0e46fcd0436c5_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.28
9be8ed600bb90c274dd0e46fcd0436c5_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.28
9be8ed600bb90c274dd0e46fcd0436c5_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.28
9bea3673bff088e95760fc7b7d9fc5b0,0,1,1,1,0,0,0,0,0,0,0,0,0.25
9bea3673bff088e95760fc7b7d9fc5b0_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.25
9bea3673bff088e95760fc7b7d9fc5b0_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.25
9bea3673bff088e95760fc7b7d9fc5b0_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.25
9bea3673bff088e95760fc7b7d9fc5b0_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.25
9bea3673bff088e95760fc7b7d9fc5b0_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.25
9beaff8dd8b17dcb7638f689a638a2d1,0,1,1,1,0,0,0,0,0,1,1,0,0.34
9beaff8dd8b17dcb7638f689a638a2d1_aug0,0,1,1,1,0,0,0,0,0,1,1,0,0.34
9beaff8dd8b17dcb7638f689a638a2d1_aug1,0,1,1,1,0,0,0,0,0,1,1,0,0.34
9beaff8dd8b17dcb7638f689a638a2d1_aug2,0,1,1,1,0,0,0,0,0,1,1,0,0.34
9beaff8dd8b17dcb7638f689a638a2d1_aug3,0,1,1,1,0,0,0,0,0,1,1,0,0.34
9beaff8dd8b17dcb7638f689a638a2d1_aug4,0,1,1,1,0,0,0,0,0,1,1,0,0.34
9becdb296f563ac4e5b456c3263bfd12,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9becdb296f563ac4e5b456c3263bfd12_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9becdb296f563ac4e5b456c3263bfd12_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9becdb296f563ac4e5b456c3263bfd12_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9becdb296f563ac4e5b456c3263bfd12_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9becdb296f563ac4e5b456c3263bfd12_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.31
9bf0b55af2cf6c788b5b7d0f5a86a0f3,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9bf0b55af2cf6c788b5b7d0f5a86a0f3_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9bf0b55af2cf6c788b5b7d0f5a86a0f3_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9bf0b55af2cf6c788b5b7d0f5a86a0f3_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9bf0b55af2cf6c788b5b7d0f5a86a0f3_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9bf0b55af2cf6c788b5b7d0f5a86a0f3_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.37
9bf445ac65bd23a495bff040bdb879f0,0,0,0,0,0,1,1,0,0,0,0,0,0.26
9bf445ac65bd23a495bff040bdb879f0_aug0,0,0,0,0,0,1,1,0,0,0,0,0,0.26
9bf445ac65bd23a495bff040bdb879f0_aug1,0,0,0,0,0,1,1,0,0,0,0,0,0.26
9bf445ac65bd23a495bff040bdb879f0_aug2,0,0,0,0,0,1,1,0,0,0,0,0,0.26
9bf445ac65bd23a495bff040bdb879f0_aug3,0,0,0,0,0,1,1,0,0,0,0,0,0.26
9bf445ac65bd23a495bff040bdb879f0_aug4,0,0,0,0,0,1,1,0,0,0,0,0,0.26
9bf66d15972e867d50bba0109a2f550a,0,0,1,0,0,0,0,0,0,0,0,1,0.45
